municipio;id;nome;cod_importacao
2603108;260310810;Cabanas;10
2603207;260320705;Caetés;05
2603306;260330605;Calçado;05
2603405;260340505;Calumbi;05
2603454;260345405;Camaragibe;05
2603504;260350405;Camocim de São Félix;05
2603603;260360305;Camutanga;05
2603702;260370205;Canhotinho;05
2603702;260370210;Olho d'Água de Dentro;10
2603702;260370215;Paquevira;15
2603801;260380105;Capoeiras;05
2603900;260390005;Carnaíba;05
2603900;260390010;Ibitiranga;10
2603926;260392605;Carnaubeira da Penha;05
2604007;260400705;Carpina;05
2604106;260410605;Caruaru;05
2604106;260410610;Carapotós;10
2604106;260410615;Gonçalves Ferreira;15
2604106;260410620;Lajedo do Cedro;20
2604155;260415505;Casinhas;05
2604205;260420505;Catende;05
2604205;260420510;Laje Grande;10
2604304;260430405;Cedro;05
2604403;260440305;Chã de Alegria;05
2604502;260450205;Chã Grande;05
2604601;260460105;Condado;05
2604700;260470005;Correntes;05
2604700;260470010;Poço Comprido;10
2604809;260480905;Cortês;05
2604908;260490805;Cumaru;05
2604908;260490810;Ameixas;10
2605004;260500405;Cupira;05
2605004;260500410;Laje de São José;10
2605103;260510305;Custódia;05
2605103;260510310;Maravilha;10
2605103;260510315;Quitimbu;15
2605152;260515205;Dormentes;05
2605152;260515210;Caatinga Grande;10
2605152;260515215;Lagoa de Fora;15
2605152;260515218;Lagoas;18
2605152;260515220;Monte Orebe;20
2605202;260520205;Escada;05
2605202;260520210;Frexeiras;10
2605301;260530105;Exu;05
2605301;260530110;Tabocas;10
2605301;260530115;Timorante;15
2605301;260530120;Viração;20
2605301;260530125;Zé Gomes;25
2605400;260540005;Feira Nova;05
2605459;260545905;Fernando de Noronha;05
2605509;260550905;Ferreiros;05
2605608;260560805;Flores;05
2605608;260560808;Fátima;08
2605608;260560810;Sítio dos Nunes;10
2605707;260570705;Floresta;05
2605707;260570710;Airi;10
2605707;260570720;Nazaré do Pico;20
2605806;260580605;Frei Miguelinho;05
2605806;260580610;Lagoa de João Carlos;10
2605905;260590505;Gameleira;05
2605905;260590510;Cuiambuca;10
2605905;260590515;José da Costa;15
2606002;260600205;Garanhuns;05
2606002;260600210;Iratama;10
2606002;260600215;São Pedro;15
2606002;260600220;Miracica;20
2606101;260610105;Glória do Goitá;05
2606101;260610110;Apoti;10
2606200;260620005;Goiana;05
2606200;260620010;Ponta de Pedras;10
2606200;260620015;Tejucopapo;15
2606309;260630905;Granito;05
2606408;260640805;Gravatá;05
2606408;260640810;Mandacaru;10
2606408;260640815;Uruçu-Mirim;15
2606507;260650705;Iati;05
2606606;260660605;Ibimirim;05
2606606;260660610;Moxotó;10
2606705;260670505;Ibirajuba;05
2606804;260680405;Igarassu;05
2606804;260680420;Nova Cruz;20
2606804;260680425;Três Ladeiras;25
2606903;260690305;Iguaracy;05
2606903;260690310;Irajaí;10
2606903;260690315;Jabitacá;15
2607000;260700005;Inajá;05
2607109;260710905;Ingazeira;05
2607208;260720805;Ipojuca;05
2607208;260720810;Camela;10
2607208;260720815;Nossa Senhora do Ó;15
2607307;260730705;Ipubi;05
2607307;260730710;Serra Branca;10
2607307;260730715;Serrolândia;15
2607406;260740605;Itacuruba;05
2607505;260750505;Itaíba;05
2607505;260750515;Negras;15
2607604;260760405;Ilha de Itamaracá;05
2607653;260765305;Itambé;05
2607653;260765310;Caricé;10
2607653;260765315;Ibiranga;15
2607703;260770305;Itapetim;05
2607703;260770310;São Vicente;10
2607752;260775205;Itapissuma;05
2607802;260780205;Itaquitinga;05
2607901;260790105;Jaboatão dos Guararapes;05
2607901;260790110;Cavaleiro;10
2607901;260790115;Jaboatão;15
2607901;260790120;Curado;20
2607901;260790125;Jardim Jordão;25
2607950;260795005;Jaqueira;05
2608008;260800805;Jataúba;05
2608008;260800807;Jacu;07
2608008;260800808;Jundiá;08
2608008;260800810;Passagem do Tó;10
2608008;260800820;Riacho do Meio;20
2608057;260805705;Jatobá;05
2608057;260805720;Volta do Moxotó;20
2608107;260810705;João Alfredo;05
2608206;260820605;Joaquim Nabuco;05
2608255;260825505;Jucati;05
2608305;260830505;Jupi;05
2608404;260840405;Jurema;05
2608404;260840410;Santo Antônio das Queimadas;10
2608453;260845305;Lagoa do Carro;05
2608503;260850305;Lagoa de Itaenga;05
2608602;260860205;Lagoa do Ouro;05
2608602;260860210;Igapó;10
2608701;260870105;Lagoa dos Gatos;05
2608701;260870110;Entroncamento;10
2608701;260870115;Igarapeassu;15
2608701;260870120;Lagoa do Souza;20
2608750;260875005;Lagoa Grande;05
2608750;260875015;Jutaí;15
2608750;260875020;Vermelho;20
2608800;260880005;Lajedo;05
2608909;260890905;Limoeiro;05
2608909;260890910;Urucuba;10
2609006;260900605;Macaparana;05
2609105;260910505;Machados;05
2609154;260915405;Manari;05
2609204;260920405;Maraial;05
2609204;260920415;Sertãozinho de Baixo;15
2609303;260930305;Mirandiba;05
2609303;260930310;Tupanaci;10
2609402;260940205;Moreno;05
2609402;260940210;Bonança;10
2609501;260950105;Nazaré da Mata;05
2609600;260960005;Olinda;05
2609709;260970905;Orobó;05
2609709;260970910;Chã do Rocha;10
2609709;260970915;Umburetama;15
2609808;260980805;Orocó;05
2609907;260990705;Ouricuri;05
2609907;260990710;Barra de São Pedro;10
2610004;261000405;Palmares;05
2610004;261000410;Santo Antônio dos Palmares;10
2610103;261010305;Palmeirina;05
2610202;261020205;Panelas;05
2610202;261020210;Cruzes;10
2610202;261020215;São José;15
2610202;261020220;São Lázaro;20
2610301;261030105;Paranatama;05
2610400;261040005;Parnamirim;05
2610400;261040010;Icaiçara;10
2610400;261040015;Veneza;15
2610509;261050905;Passira;05
2610509;261050910;Bengalas;10
2610608;261060805;Paudalho;05
2610707;261070705;Paulista;05
2610806;261080605;Pedra;05
2610806;261080607;Horizonte Alegre;07
2610806;261080609;Poço do Boi;09
2610806;261080610;São Pedro do Cordeiro;10
2610806;261080615;Santo Antônio;15
2610905;261090505;Pesqueira;05
2610905;261090510;Cimbres;10
2610905;261090515;Mimoso;15
2610905;261090520;Mutuca;20
2610905;261090525;Papagaio;25
2610905;261090530;Salobro;30
2611002;261100205;Petrolândia;05
2611002;261100215;Icó-Mandantes;15
2611101;261110105;Petrolina;05
2611101;261110110;Cristália;10
2611101;261110115;Curral Queimado;15
2611101;261110130;Rajada;30
2611200;261120005;Poção;05
2611200;261120010;Pão de Açúcar de Poção;10
2611309;261130905;Pombos;05
2611309;261130910;Dois Leões;10
2611309;261130915;Nossa Senhora do Carmo;15
2611408;261140805;Primavera;05
2611507;261150705;Quipapá;05
2611507;261150710;Pau Ferro;10
2611507;261150715;Vila do Cruzeiro;15
2611533;261153305;Quixaba;05
2611533;261153310;Lagoa da Cruz;10
2611606;261160605;Recife;05
2611705;261170505;Riacho das Almas;05
2611705;261170510;Couro d'Antas;10
2611705;261170512;Pinhões;12
2611705;261170515;Trapiá;15
2611705;261170520;Vitorino;20
2611804;261180405;Ribeirão;05
2611804;261180410;Aripibu;10
2611804;261180415;José Mariano;15
2611903;261190305;Rio Formoso;05
2611903;261190310;Cocaú;10
2612000;261200005;Sairé;05
2612109;261210905;Salgadinho;05
2612208;261220805;Salgueiro;05
2612208;261220810;Conceição das Crioulas;10
2612208;261220815;Umãs;15
2612208;261220820;Vasques;20
2612208;261220825;Pau Ferro;25
2612307;261230705;Saloá;05
2612307;261230710;Iatecá;10
2612406;261240605;Sanharó;05
2612406;261240610;Jenipapo;10
2612406;261240615;Mulungu;15
2612455;261245505;Santa Cruz;05
2612471;261247105;Santa Cruz da Baixa Verde;05
2612505;261250505;Santa Cruz do Capibaribe;05
2612505;261250510;Pará;10
2612505;261250515;Poço Fundo;15
2612554;261255405;Santa Filomena;05
2612554;261255410;Campo Santo;10
2612554;261255415;Socorro;15
2612554;261255420;Poço Comprido;20
2612554;261255425;Livramento;25
2612604;261260405;Santa Maria da Boa Vista;05
2612604;261260408;Caraíbas;08
2612604;261260425;Urimamã;25
2612703;261270305;Santa Maria do Cambucá;05
2612802;261280205;Santa Terezinha;05
2612901;261290105;São Benedito do Sul;05
2612901;261290110;Igarapeba;10
2613008;261300805;São Bento do Una;05
2613008;261300810;Espírito Santo;10
2613107;261310705;São Caitano;05
2613107;261310710;Maniçoba;10
2613107;261310715;Tapiraim;15
2613206;261320605;São João;05
2613305;261330505;São Joaquim do Monte;05
2613305;261330510;Barra do Riachão;10
2613305;261330515;Santana de São Joaquim;15
2613404;261340405;São José da Coroa Grande;05
2613503;261350305;São José do Belmonte;05
2613503;261350310;Bom Nome;10
2613503;261350315;Carmo;15
2613602;261360205;São José do Egito;05
2613602;261360210;Bonfim;10
2613602;261360215;Riacho do Meio;15
2613701;261370105;São Lourenço da Mata;05
2613701;261370115;Nossa Senhora da Luz;15
2613800;261380005;São Vicente Férrer;05
2613800;261380010;Siriji;10
2613909;261390905;Serra Talhada;05
2613909;261390910;Bernardo Vieira;10
2613909;261390915;Caiçarinha da Penha;15
2613909;261390918;Logradouro;18
2613909;261390920;Luanda;20
2613909;261390925;Pajeú;25
2613909;261390928;Santa Rita;28
2613909;261390930;Tauapiranga;30
2613909;261390935;Varzinha;35
2614006;261400605;Serrita;05
2614006;261400610;Ipuera;10
2614006;261400615;Ori;15
2614105;261410505;Sertânia;05
2614105;261410510;Albuquerque Né;10
2614105;261410515;Algodões;15
2614105;261410520;Henrique Dias;20
2614105;261410525;Rio da Barra;25
2614204;261420405;Sirinhaém;05
2614204;261420410;Barra do Sirinhaém;10
2614204;261420415;Ibiratinga;15
2614303;261430305;Moreilândia;05
2614303;261430310;Caririmirim;10
2614402;261440205;Solidão;05
2614501;261450105;Surubim;05
2614501;261450112;Chéus;12
2614600;261460005;Tabira;05
2614709;261470905;Tacaimbó;05
2614709;261470910;Riacho Fechado;10
2614808;261480805;Tacaratu;05
2614808;261480810;Caraibeiras;10
2614857;261485705;Tamandaré;05
2614857;261485715;Sauê;15
2615003;261500305;Taquaritinga do Norte;05
2615003;261500310;Gravatá do Ibiapina;10
2615003;261500315;Pão de Açucar;15
2615102;261510205;Terezinha;05
2615201;261520105;Terra Nova;05
2615201;261520110;Guarani;10
2615300;261530005;Timbaúba;05
2615300;261530010;Cruanji;10
2615300;261530015;Livramento do Tiúma;15
2615409;261540905;Toritama;05
2615508;261550805;Tracunhaém;05
2615607;261560705;Trindade;05
2615607;261560710;Bonita;10
2615607;261560715;Mangueira;15
2615607;261560720;Saco Verde;20
2615706;261570605;Triunfo;05
2615706;261570610;Canaã;10
2615706;261570615;Jericó;15
2615805;261580505;Tupanatinga;05
2615904;261590405;Tuparetama;05
2615904;261590410;Santa Rita;10
2616001;261600105;Venturosa;05
2616001;261600110;Grotão;10
2616100;261610005;Verdejante;05
2616183;261618305;Vertente do Lério;05
2616209;261620905;Vertentes;05
2616308;261630805;Vicência;05
2616308;261630810;Murupé;10
2616407;261640705;Vitória de Santo Antão;05
2616407;261640710;Pirituba;10
2616506;261650605;Xexéu;05
2700102;270010205;Água Branca;05
2700201;270020105;Anadia;05
2700300;270030005;Arapiraca;05
2700409;270040905;Atalaia;05
2700409;270040910;Sapucaia;10
2700508;270050805;Barra de Santo Antônio;05
2700607;270060705;Barra de São Miguel;05
2700706;270070605;Batalha;05
2700805;270080505;Belém;05
2700904;270090405;Belo Monte;05
2701001;270100105;Boca da Mata;05
2701100;270110005;Branquinha;05
2701209;270120905;Cacimbinhas;05
2701308;270130805;Cajueiro;05
2701357;270135705;Campestre;05
2701407;270140705;Campo Alegre;05
2701506;270150605;Campo Grande;05
2701605;270160505;Canapi;05
2701704;270170405;Capela;05
2701704;270170410;Santa Efigênia;10
2701803;270180305;Carneiros;05
2701902;270190205;Chã Preta;05
2702009;270200905;Coité do Nóia;05
2702108;270210805;Colônia Leopoldina;05
2702207;270220705;Coqueiro Seco;05
2702306;270230605;Coruripe;05
2702306;270230610;Poxim;10
2702355;270235505;Craíbas;05
2702405;270240505;Delmiro Gouveia;05
2702504;270250405;Dois Riachos;05
2702553;270255305;Estrela de Alagoas;05
2702603;270260305;Feira Grande;05
2702702;270270205;Feliz Deserto;05
2702801;270280105;Flexeiras;05
2702900;270290005;Girau do Ponciano;05
2703007;270300705;Ibateguara;05
2703106;270310605;Igaci;05
2703205;270320505;Igreja Nova;05
2703304;270330405;Inhapi;05
2703403;270340305;Jacaré dos Homens;05
2703502;270350205;Jacuípe;05
2703601;270360105;Japaratinga;05
2703700;270370005;Jaramataia;05
2703759;270375905;Jequiá da Praia;05
2703809;270380905;Joaquim Gomes;05
2703908;270390805;Jundiá;05
2704005;270400505;Junqueiro;05
2704104;270410405;Lagoa da Canoa;05
2704203;270420305;Limoeiro de Anadia;05
2704302;270430205;Maceió;05
2704401;270440105;Major Isidoro;05
2704401;270440110;Riacho do Sertão;10
2704500;270450005;Maragogi;05
2704500;270450010;Barra Grande;10
2704609;270460905;Maravilha;05
2704708;270470805;Marechal Deodoro;05
2704807;270480705;Maribondo;05
2704906;270490605;Mar Vermelho;05
2705002;270500205;Mata Grande;05
2705101;270510105;Matriz de Camaragibe;05
2705200;270520005;Messias;05
2705309;270530905;Minador do Negrão;05
2705408;270540805;Monteirópolis;05
2705507;270550705;Murici;05
2705606;270560605;Novo Lino;05
2705705;270570505;Olho d'Água das Flores;05
2705804;270580405;Olho d'Água do Casado;05
2705903;270590305;Olho d'Água Grande;05
2706000;270600005;Olivença;05
2706109;270610905;Ouro Branco;05
2706208;270620805;Palestina;05
2706307;270630705;Palmeira dos Índios;05
2706307;270630710;Caldeirões de Cima;10
2706307;270630715;Canafístula;15
2706406;270640605;Pão de Açúcar;05
2706406;270640610;Limoeiro;10
2706422;270642205;Pariconha;05
2706448;270644805;Paripueira;05
2706505;270650505;Passo de Camaragibe;05
2706604;270660405;Paulo Jacinto;05
2706703;270670305;Penedo;05
2706802;270680205;Piaçabuçu;05
2706802;270680210;Pontal do Peba;10
2706901;270690105;Pilar;05
2707008;270700805;Pindoba;05
2707107;270710705;Piranhas;05
2707107;270710710;Entremontes;10
2707206;270720605;Poço das Trincheiras;05
2707305;270730505;Porto Calvo;05
2707404;270740405;Porto de Pedras;05
2707404;270740410;Tatuamunha;10
2707503;270750305;Porto Real do Colégio;05
2707602;270760205;Quebrangulo;05
2707701;270770105;Rio Largo;05
2707800;270780005;Roteiro;05
2707909;270790905;Santa Luzia do Norte;05
2708006;270800605;Santana do Ipanema;05
2708105;270810505;Santana do Mundaú;05
2708105;270810510;Munguba;10
2708204;270820405;São Brás;05
2708303;270830305;São José da Laje;05
2708402;270840205;São José da Tapera;05
2708501;270850105;São Luís do Quitunde;05
2708600;270860005;São Miguel dos Campos;05
2708709;270870905;São Miguel dos Milagres;05
2708808;270880805;São Sebastião;05
2708907;270890705;Satuba;05
2708956;270895605;Senador Rui Palmeira;05
2709004;270900405;Tanque d'Arca;05
2709103;270910305;Taquarana;05
2709152;270915205;Teotônio Vilela;05
2709202;270920205;Traipu;05
2709301;270930105;União dos Palmares;05
2709301;270930110;Rocha Cavalcante;10
2709400;270940005;Viçosa;05
2709400;270940010;Anel;10
2800100;280010005;Amparo do São Francisco;05
2800209;280020905;Aquidabã;05
2800308;280030805;Aracaju;05
2800407;280040705;Arauá;05
2800506;280050605;Areia Branca;05
2800605;280060505;Barra dos Coqueiros;05
2800670;280067005;Boquim;05
2800704;280070405;Brejo Grande;05
2801009;280100905;Campo do Brito;05
2801108;280110805;Canhoba;05
2801207;280120705;Canindé de São Francisco;05
2801306;280130605;Capela;05
2801306;280130610;Barracas;10
2801306;280130615;Miranda;15
2801306;280130620;Pedras;20
2801405;280140505;Carira;05
2801405;280140510;Altos Verdes;10
2801504;280150405;Carmópolis;05
2801603;280160305;Cedro de São João;05
2801702;280170205;Cristinápolis;05
2801900;280190005;Cumbe;05
2802007;280200705;Divina Pastora;05
2802106;280210605;Estância;05
2802205;280220505;Feira Nova;05
2802304;280230405;Frei Paulo;05
2802403;280240305;Gararu;05
2802403;280240310;Lagoa Funda;10
2802403;280240315;São Mateus da Palestina;15
2802502;280250205;General Maynard;05
2802601;280260105;Graccho Cardoso;05
2802700;280270005;Ilha das Flores;05
2802809;280280905;Indiaroba;05
2802908;280290805;Itabaiana;05
2803005;280300505;Itabaianinha;05
2803104;280310405;Itabi;05
2803203;280320305;Itaporanga d'Ajuda;05
2803302;280330205;Japaratuba;05
2803401;280340105;Japoatã;05
2803500;280350005;Lagarto;05
2803609;280360905;Laranjeiras;05
2803708;280370805;Macambira;05
2803807;280380705;Malhada dos Bois;05
2803906;280390605;Malhador;05
2804003;280400305;Maruim;05
2804102;280410205;Moita Bonita;05
2804201;280420105;Monte Alegre de Sergipe;05
2804300;280430005;Muribeca;05
2804409;280440905;Neópolis;05
2804458;280445805;Nossa Senhora Aparecida;05
2804508;280450805;Nossa Senhora da Glória;05
2804607;280460705;Nossa Senhora das Dores;05
2804706;280470605;Nossa Senhora de Lourdes;05
2804805;280480505;Nossa Senhora do Socorro;05
2804805;280480506;Bita;06
2804805;280480507;Calumbi;07
2804805;280480508;Camaratuba;08
2804805;280480509;Distrito Industrial da Taiçoca;09
2804805;280480510;Lavandeira;10
2804805;280480511;Oiteiro;11
2804805;280480512;Palestina;12
2804805;280480513;Porto Grande;13
2804805;280480514;Quissamã;14
2804805;280480515;São Brás;15
2804805;280480516;Sobrado;16
2804805;280480517;Taboca;17
2804805;280480518;Taiçoca de Dentro;18
2804805;280480519;Taiçoca de Fora;19
2804904;280490405;Pacatuba;05
2805000;280500005;Pedra Mole;05
2805109;280510905;Pedrinhas;05
2805208;280520805;Pinhão;05
2805307;280530705;Pirambu;05
2805406;280540605;Poço Redondo;05
2805505;280550505;Poço Verde;05
2805604;280560405;Porto da Folha;05
2805703;280570305;Propriá;05
2805802;280580205;Riachão do Dantas;05
2805802;280580210;Palmares;10
2805901;280590105;Riachuelo;05
2806008;280600805;Ribeirópolis;05
2806107;280610705;Rosário do Catete;05
2806206;280620605;Salgado;05
2806305;280630505;Santa Luzia do Itanhy;05
2806404;280640405;Santana do São Francisco;05
2806503;280650305;Santa Rosa de Lima;05
2806602;280660205;Santo Amaro das Brotas;05
2806701;280670105;São Cristóvão;05
2806800;280680005;São Domingos;05
2806909;280690905;São Francisco;05
2807006;280700605;São Miguel do Aleixo;05
2807105;280710505;Simão Dias;05
2807204;280720405;Siriri;05
2807303;280730305;Telha;05
2807402;280740205;Tobias Barreto;05
2807402;280740210;Samambaia;10
2807402;280740215;Monte Coelhos;15
2807501;280750105;Tomar do Geru;05
2807600;280760005;Umbaúba;05
2900108;290010805;Abaíra;05
2900108;290010810;Catolés;10
2900207;290020705;Abaré;05
2900207;290020710;Ibó;10
2900306;290030605;Acajutiba;05
2900355;290035505;Adustina;05
2900405;290040505;Água Fria;05
2900405;290040510;Pataíba;10
2900504;290050405;Érico Cardoso;05
2900603;290060305;Aiquara;05
2900702;290070205;Alagoinhas;05
